customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15806132,555.0,1,1,55.0,4.0,146798.81,1,1,1,74149.77,0
15713673,494.0,1,2,33.0,1.0,137853.0,1,0,1,90273.85,0
15726631,758.0,1,2,39.0,6.0,127357.76,1,0,1,56577.0,0
15698510,468.0,3,1,42.0,9.0,181627.14,2,1,0,172668.39,0
15596175,659.0,3,1,67.0,6.0,117411.6,1,1,1,45071.09,1
15621093,681.0,3,1,31.0,4.0,97338.19,2,0,0,48226.76,0
15725094,623.0,1,2,37.0,4.0,140211.88,1,1,1,93832.33,0
15746490,648.0,2,2,53.0,6.0,111201.41,1,1,1,121542.29,0
15589475,591.0,2,2,39.0,3.0,0.0,3,1,0,140469.38,1
15667462,707.0,2,1,43.0,10.0,0.0,2,1,0,118368.2,0
15789936,663.0,1,2,33.0,2.0,0.0,2,1,0,153295.0,0
15579433,793.0,2,1,29.0,8.0,96674.55,2,0,0,192120.66,0
15710315,529.0,3,1,29.0,4.0,135759.4,1,0,0,112813.79,1
15634602,619.0,1,2,42.0,2.0,0.0,1,1,1,101348.88,1
15770474,685.0,1,2,33.0,1.0,0.0,3,0,1,70221.13,1
15700353,662.0,1,2,37.0,6.0,0.0,2,1,0,51229.17,0
15682839,575.0,1,2,57.0,8.0,137936.94,1,1,1,84475.13,0
15584930,726.0,3,1,30.0,5.0,111375.32,2,1,0,2704.09,0
15811842,630.0,2,1,26.0,7.0,0.0,2,1,1,6656.64,0
15602979,751.0,1,1,29.0,1.0,135536.5,1,1,0,66825.33,0
15583033,640.0,1,2,20.0,4.0,0.0,2,0,1,78310.82,0
15785782,513.0,2,1,48.0,2.0,0.0,1,1,1,114709.13,1
15696054,596.0,1,1,37.0,2.0,0.0,1,0,1,121175.86,0
15778049,633.0,3,1,29.0,6.0,117412.35,1,0,0,30338.94,0
15643215,602.0,3,1,38.0,2.0,71667.97,2,0,0,137111.89,0
15745455,638.0,3,1,62.0,4.0,108716.59,2,1,1,74241.09,0
15728456,604.0,1,1,33.0,3.0,0.0,1,1,0,42171.13,1
15777045,783.0,2,2,44.0,3.0,81811.71,1,1,0,164213.53,1
15803633,678.0,1,2,46.0,1.0,0.0,2,0,0,82106.19,0
15723318,619.0,1,2,55.0,0.0,0.0,3,0,0,60810.64,1
15595537,626.0,3,1,49.0,9.0,171787.84,2,1,0,187192.23,0
15621870,739.0,2,2,40.0,8.0,0.0,1,1,0,167030.51,0
15788536,755.0,3,1,40.0,2.0,137430.82,2,0,0,176768.59,0
15641860,764.0,3,1,34.0,6.0,108760.27,2,1,0,166324.79,1
15648455,647.0,3,1,51.0,4.0,131156.76,1,1,0,29883.63,0
15809837,430.0,3,2,66.0,6.0,135392.31,2,1,1,172852.06,1
15628170,565.0,3,2,32.0,9.0,68067.24,1,1,0,143287.58,0
15585241,756.0,2,1,29.0,2.0,117412.19,2,1,0,4888.91,0
15773394,644.0,1,1,38.0,3.0,0.0,2,1,1,79928.41,0
15758023,544.0,3,1,47.0,5.0,105245.21,1,0,0,99922.08,1
15633640,799.0,1,2,52.0,4.0,161209.66,1,1,1,89081.41,0
15716082,703.0,2,1,39.0,6.0,152685.4,1,0,0,183656.12,0
15665327,706.0,1,1,18.0,2.0,176139.5,2,1,0,129654.22,0
15735203,654.0,3,2,32.0,1.0,114510.85,1,1,1,126143.23,0
15583718,696.0,3,1,38.0,6.0,142316.14,1,1,1,8018.49,0
15721426,606.0,3,1,65.0,10.0,126306.64,3,0,0,7861.68,1
15773949,692.0,1,2,36.0,3.0,0.0,2,1,1,8282.22,0
15612455,549.0,3,1,45.0,6.0,124240.93,1,1,1,146372.51,0
15737795,512.0,2,1,36.0,1.0,0.0,1,0,1,135482.26,1
15736431,494.0,2,1,27.0,2.0,0.0,2,1,0,22404.64,0
15677317,570.0,1,2,29.0,4.0,153040.03,1,1,1,131363.57,1
15599124,832.0,1,2,29.0,5.0,0.0,2,1,0,178779.52,0
15769064,537.0,3,1,39.0,3.0,135309.36,1,1,0,31728.86,1
15729958,777.0,1,1,37.0,1.0,0.0,1,1,1,126837.72,0
15578435,640.0,1,1,40.0,8.0,110340.68,1,1,1,157886.6,0
15648794,836.0,2,1,57.0,4.0,101247.06,1,1,0,37141.62,1
15653780,621.0,1,2,43.0,5.0,0.0,1,1,1,47578.45,0
15806049,714.0,3,2,49.0,5.0,140510.89,1,1,0,141914.94,0
15591607,770.0,1,1,24.0,9.0,101827.07,1,1,0,167256.35,0
15654891,811.0,1,1,30.0,6.0,0.0,2,1,1,180591.32,0
15619304,502.0,1,2,42.0,8.0,159660.8,3,1,0,113931.57,1
15567630,721.0,3,1,40.0,6.0,100275.88,1,1,0,138564.48,1
15605059,576.0,3,1,63.0,3.0,148843.56,1,1,0,69414.13,1
15750929,702.0,2,1,39.0,8.0,0.0,2,1,0,99654.13,0
15729201,682.0,1,1,55.0,9.0,0.0,1,1,0,153356.8,1
15649379,850.0,1,2,46.0,3.0,0.0,2,1,1,187980.21,0
15570086,684.0,3,1,18.0,9.0,90544.0,1,0,1,4777.23,0
15717893,607.0,3,1,36.0,8.0,143421.74,1,1,0,97879.02,0
15654222,757.0,2,1,30.0,3.0,145396.49,1,0,1,198341.15,0
15575445,629.0,2,1,41.0,10.0,150148.51,1,0,0,6936.27,0
15721487,739.0,1,2,27.0,6.0,0.0,1,1,1,57572.38,0
15793196,759.0,1,1,41.0,9.0,0.0,2,0,1,190294.12,0
15566091,545.0,2,2,32.0,4.0,0.0,1,1,0,94739.2,0
15667046,694.0,2,1,38.0,7.0,121527.4,1,1,0,113481.02,0
15574523,576.0,1,1,39.0,1.0,0.0,2,1,1,68814.23,0
15744914,539.0,3,1,42.0,1.0,177728.55,1,1,0,105013.63,0
15625716,637.0,1,2,33.0,9.0,113913.53,1,0,1,65316.5,0
15611612,570.0,1,2,29.0,0.0,0.0,1,1,0,37092.43,0
15613471,579.0,3,1,31.0,2.0,90547.48,2,1,1,18800.13,0
15617434,655.0,2,1,38.0,9.0,0.0,1,0,1,90490.33,0
15649451,746.0,1,1,25.0,9.0,0.0,2,0,1,88728.47,0
15603246,498.0,1,1,73.0,2.0,170241.7,2,1,1,165407.96,0
15804602,772.0,3,1,30.0,6.0,99785.28,2,0,0,197238.03,0
15591428,781.0,1,1,29.0,9.0,0.0,2,0,0,172097.4,0
15733119,718.0,1,1,35.0,8.0,0.0,2,1,0,94820.85,0
15658158,672.0,3,2,23.0,10.0,110741.56,1,1,0,80778.5,0
15659710,581.0,1,1,25.0,5.0,77886.53,2,1,0,150319.49,0
15672237,633.0,1,1,25.0,1.0,0.0,1,1,0,100598.98,0
15579548,735.0,2,1,36.0,5.0,0.0,2,1,0,105152.17,0
15753462,632.0,3,1,30.0,2.0,72549.0,2,0,1,182728.8,0
15604497,458.0,3,1,44.0,7.0,84386.57,1,1,0,178642.73,0
15677117,629.0,1,2,61.0,6.0,0.0,2,1,1,133672.61,0
15632575,559.0,1,2,70.0,9.0,0.0,1,1,1,122996.76,0
15624374,703.0,1,1,28.0,9.0,0.0,2,0,1,2151.17,0
15576615,719.0,2,1,37.0,10.0,145382.61,1,1,0,80408.59,0
15739271,582.0,3,1,33.0,2.0,122394.0,1,1,1,22113.93,0
15729582,676.0,3,1,48.0,3.0,80697.44,1,0,0,101397.86,0
15792008,555.0,2,2,26.0,9.0,0.0,2,0,1,158918.03,0
15627830,640.0,3,2,30.0,5.0,32197.64,1,0,1,141446.01,0
15672970,714.0,2,1,20.0,3.0,0.0,2,0,1,150465.93,0
15668818,592.0,2,2,40.0,2.0,200322.45,1,1,1,113244.73,0
15693526,618.0,1,2,40.0,0.0,0.0,1,1,0,119059.13,0
15678910,680.0,1,2,30.0,8.0,141441.75,1,1,1,16278.97,0
15734917,708.0,3,1,21.0,8.0,133974.36,2,1,0,50294.09,0
15807432,645.0,3,2,37.0,2.0,136925.09,2,0,1,153400.24,0
15745232,759.0,1,2,39.0,6.0,0.0,2,1,1,140497.67,0
15659236,781.0,2,1,33.0,3.0,0.0,2,1,1,42556.33,0
15811327,700.0,2,1,54.0,1.0,79415.67,1,0,1,139735.54,0
15666295,610.0,3,1,50.0,1.0,113957.01,2,1,0,196526.55,1
15696120,701.0,2,2,30.0,2.0,0.0,2,1,0,115650.63,0
15689612,554.0,2,2,34.0,8.0,0.0,1,0,1,106981.03,0
15589666,595.0,1,2,39.0,9.0,136422.41,1,1,1,151757.81,0
15595303,736.0,3,1,46.0,5.0,130812.91,1,1,1,77981.54,1
15796114,594.0,1,2,34.0,7.0,141525.55,1,0,0,9443.15,0
15714750,690.0,1,2,42.0,3.0,92578.14,2,0,0,70810.6,0
15579892,708.0,2,1,19.0,7.0,112615.86,1,1,1,4491.77,0
15624781,672.0,1,2,34.0,1.0,142151.75,2,1,1,168753.34,0
15744553,444.0,1,1,34.0,2.0,144318.97,1,1,0,112668.06,0
15698522,660.0,3,1,39.0,9.0,134599.33,2,1,0,183095.87,0
15614520,682.0,1,2,37.0,8.0,148580.12,1,1,0,35179.18,0
15778959,606.0,1,2,36.0,10.0,0.0,2,0,1,155641.46,0
15699486,745.0,2,1,34.0,7.0,132944.53,1,1,1,31802.92,0
15728608,688.0,3,2,34.0,9.0,91025.58,2,0,1,163783.0,0
15774151,614.0,2,2,41.0,7.0,179915.85,1,0,0,14666.35,1
15641794,698.0,1,1,33.0,5.0,135658.73,2,0,1,39755.0,0
15679651,783.0,2,2,37.0,1.0,136689.66,1,1,0,197890.65,0
15614813,777.0,3,2,46.0,0.0,107362.8,1,1,0,487.3,0
15617877,607.0,1,1,44.0,0.0,0.0,2,1,1,81140.09,0
15680303,594.0,1,1,57.0,6.0,0.0,1,1,0,19376.56,1
15689044,539.0,1,1,37.0,2.0,127609.59,1,1,0,98646.22,0
15785980,588.0,2,1,34.0,6.0,121132.26,2,1,0,86460.28,0
15697100,772.0,3,2,48.0,6.0,108736.52,1,1,0,184564.67,1
15791988,670.0,1,1,68.0,4.0,0.0,2,1,1,11426.7,0
15757933,733.0,3,2,30.0,1.0,102452.71,1,1,0,21556.95,0
15795166,618.0,3,1,42.0,8.0,153572.31,2,1,1,76679.6,0
15602030,717.0,1,1,28.0,4.0,128206.79,1,1,1,54272.12,0
15680517,769.0,3,2,34.0,7.0,137239.17,1,1,1,71379.92,1
15661290,785.0,3,2,38.0,9.0,107199.75,1,0,0,146398.51,0
15803005,570.0,3,2,57.0,5.0,86568.75,1,0,1,103660.31,0
15571816,850.0,2,2,70.0,5.0,0.0,1,1,1,705.18,0
15625494,573.0,1,2,32.0,9.0,125321.84,2,1,1,130234.63,0
15705174,656.0,3,1,68.0,7.0,153545.11,1,1,1,186574.68,0
15743673,551.0,2,1,27.0,2.0,113873.22,1,1,1,85129.77,1
15576368,624.0,3,2,48.0,3.0,122388.38,2,0,0,30020.09,0
15609758,537.0,1,2,45.0,7.0,158621.04,1,1,0,120892.96,1
15776985,652.0,1,2,36.0,6.0,112518.71,2,0,1,110421.31,0
15579262,497.0,1,1,41.0,9.0,0.0,1,0,0,22074.48,0
15637522,507.0,1,2,31.0,0.0,106942.08,1,0,1,44001.11,0
15733303,630.0,1,1,67.0,5.0,0.0,2,1,1,27330.27,0
15652981,600.0,3,1,30.0,2.0,119755.0,1,1,1,21852.91,0
15635728,693.0,1,1,41.0,4.0,0.0,2,0,0,156381.47,0
15688071,609.0,2,1,53.0,10.0,0.0,1,1,1,154642.91,0
15704597,644.0,1,1,33.0,7.0,174571.36,1,0,1,43943.09,0
15635500,605.0,3,1,75.0,2.0,61319.63,1,0,1,186655.11,0
15807595,485.0,3,1,51.0,7.0,144244.59,2,1,0,51113.14,0
15752953,634.0,1,1,45.0,9.0,0.0,2,0,0,17622.82,0
15697307,588.0,2,1,34.0,10.0,0.0,2,1,0,79078.91,0
15684211,704.0,2,2,44.0,9.0,153656.85,1,1,0,158742.81,0
15637235,794.0,2,1,33.0,8.0,0.0,2,0,0,91340.02,0
15711378,677.0,1,1,38.0,4.0,0.0,2,1,0,187800.63,0
15631639,704.0,1,2,40.0,6.0,95452.89,1,0,1,179964.55,0
15750121,639.0,1,1,38.0,3.0,0.0,1,1,0,42862.82,0
15626485,601.0,1,2,26.0,8.0,78892.23,1,1,1,23703.52,0
15641170,640.0,2,1,36.0,4.0,0.0,1,0,0,173016.46,0
15758372,674.0,1,1,18.0,7.0,0.0,2,1,1,55753.12,1
15749004,718.0,1,2,31.0,0.0,118100.59,2,1,0,103165.15,0
15684861,726.0,1,2,32.0,8.0,0.0,2,0,0,185075.63,0
15580953,544.0,1,1,30.0,4.0,73218.89,1,0,1,126796.69,0
15638231,730.0,2,2,62.0,2.0,0.0,2,1,1,162889.1,0
15739131,718.0,3,1,28.0,4.0,65643.3,1,1,0,28760.99,0
15596074,502.0,1,1,37.0,10.0,0.0,1,1,1,76642.68,0
15674671,551.0,2,1,76.0,2.0,128410.71,2,1,1,181718.73,0
15662901,656.0,1,1,37.0,2.0,0.0,2,0,1,67840.81,0
15809279,773.0,1,1,45.0,8.0,96877.21,1,1,1,113950.51,0
15648461,688.0,2,1,37.0,7.0,138162.41,2,1,1,113926.31,0
15797736,658.0,1,1,29.0,4.0,80262.6,1,1,1,20612.82,0
15615832,675.0,2,2,35.0,8.0,155621.08,1,0,1,35177.31,0
15646168,834.0,2,1,33.0,5.0,0.0,2,1,0,66285.18,0
15687079,646.0,2,1,69.0,10.0,115462.44,1,1,0,40421.87,0
15694890,588.0,1,1,38.0,1.0,124271.26,1,1,0,75969.19,0
15797900,517.0,1,1,56.0,9.0,142147.32,1,0,0,39488.04,1
15812241,438.0,3,1,59.0,7.0,127197.14,1,1,0,51565.98,1
15679738,527.0,2,2,35.0,8.0,0.0,1,1,0,98031.53,1
15644686,729.0,2,2,34.0,9.0,53299.96,2,1,1,42855.97,0
15760450,512.0,1,1,43.0,1.0,0.0,2,1,1,52471.36,0
15705777,710.0,3,1,49.0,10.0,129164.88,1,1,1,193266.72,0
15696361,648.0,3,1,31.0,7.0,125681.51,1,0,1,129980.93,0
15803479,708.0,1,2,67.0,1.0,0.0,2,0,1,3837.08,0
15646609,748.0,1,1,33.0,1.0,142645.43,1,0,0,69132.66,0
15595162,708.0,2,2,35.0,8.0,122570.69,1,0,0,199005.88,0
15701364,724.0,1,1,30.0,10.0,0.0,2,1,1,54265.55,0
15574480,652.0,2,1,31.0,1.0,132862.59,1,0,0,158054.49,0
15729557,850.0,3,1,36.0,5.0,119984.07,1,1,0,191535.11,1
15813917,653.0,3,1,31.0,9.0,143321.97,1,1,0,83679.46,0
15779522,736.0,1,2,24.0,0.0,0.0,2,1,0,109355.73,1
15813140,543.0,2,1,41.0,5.0,0.0,2,0,1,143980.29,0
15599386,627.0,3,1,28.0,5.0,71097.23,1,1,1,130504.49,0
15736495,712.0,1,1,34.0,8.0,114088.32,1,1,0,92794.61,0
15579914,633.0,3,1,30.0,2.0,109786.82,2,1,1,139712.81,0
15812706,627.0,2,1,49.0,4.0,111087.5,1,0,1,146680.25,0
15810978,788.0,2,2,70.0,1.0,0.0,2,1,1,41610.62,0
15709531,556.0,1,1,38.0,2.0,114756.14,1,1,0,193214.05,0
15632503,563.0,1,2,32.0,0.0,148326.09,1,1,0,191604.27,1
15724944,663.0,1,1,34.0,7.0,0.0,2,1,1,180427.24,0
15632816,521.0,3,2,49.0,2.0,127948.57,1,1,1,182765.14,0
15669301,778.0,3,2,29.0,6.0,150358.97,1,1,0,62454.01,1
15690079,591.0,2,1,30.0,8.0,124857.69,2,0,0,50485.7,0
15617401,468.0,1,1,22.0,2.0,0.0,2,1,0,28123.99,0
15644400,709.0,1,1,44.0,9.0,128601.98,1,1,0,117031.2,0
15801630,558.0,1,1,40.0,6.0,0.0,2,1,0,173844.89,0
15587507,850.0,1,1,47.0,6.0,0.0,1,1,0,187391.02,1
15608344,749.0,3,2,29.0,7.0,137059.05,3,1,0,102975.72,1
15718531,554.0,1,2,35.0,8.0,0.0,2,1,1,176779.46,0
15661532,650.0,1,2,31.0,1.0,160566.11,2,0,0,27073.81,0
15805884,637.0,1,2,41.0,9.0,0.0,2,1,0,145477.36,0
15716155,841.0,1,2,36.0,5.0,156021.31,1,0,0,122662.98,0
15771139,578.0,3,1,34.0,8.0,147487.23,2,1,0,66680.77,0
15660636,540.0,2,2,40.0,8.0,0.0,2,1,0,3560.0,0
15589076,737.0,1,1,36.0,9.0,0.0,1,0,1,188670.9,1
15657321,712.0,3,1,27.0,8.0,113174.21,2,1,0,147261.58,0
15645569,762.0,2,2,26.0,7.0,123709.46,2,1,1,169654.57,0
15575581,614.0,3,2,30.0,3.0,131344.52,2,1,0,54776.64,0
15720774,850.0,2,1,44.0,7.0,89118.26,1,1,0,104240.77,1
15575679,590.0,1,1,24.0,7.0,126431.54,1,1,0,58781.11,0
15706217,645.0,3,1,28.0,7.0,117466.03,2,1,1,34490.06,0
15584037,727.0,3,1,58.0,5.0,106913.43,1,1,0,25881.0,1
15780359,643.0,3,1,25.0,4.0,115142.9,1,1,1,148098.95,0
15750049,621.0,1,1,40.0,10.0,163823.37,1,0,0,89519.47,0
15807546,837.0,1,2,38.0,2.0,0.0,2,1,1,46395.21,0
15669204,650.0,3,1,23.0,4.0,93911.3,2,1,0,69055.45,0
15594436,588.0,2,1,33.0,2.0,0.0,2,1,1,12483.56,0
15592387,566.0,1,1,30.0,5.0,0.0,1,1,0,54926.51,1
15785488,701.0,2,2,39.0,9.0,0.0,2,1,1,110043.88,0
15806913,670.0,1,2,54.0,2.0,95507.12,1,1,1,63213.31,0
15685300,603.0,1,1,35.0,6.0,128993.76,2,1,0,130483.56,0
15633608,641.0,1,1,33.0,2.0,146193.6,2,1,1,55796.83,1
15574554,537.0,3,1,66.0,8.0,103291.25,2,1,1,130664.79,0
15619708,745.0,1,1,25.0,5.0,157993.15,2,1,0,146041.45,0
15730150,540.0,2,1,37.0,0.0,120825.7,1,1,0,28257.89,0
15574213,789.0,1,2,53.0,1.0,158271.74,1,1,1,5036.39,1
15729954,586.0,1,2,28.0,5.0,0.0,3,1,0,170487.4,1
15734987,658.0,1,2,43.0,7.0,140260.36,2,1,0,2748.72,0
15625675,569.0,1,1,36.0,1.0,67087.69,1,1,0,154775.7,0
15814022,714.0,1,2,26.0,9.0,89928.99,1,1,0,46203.31,0
15801488,723.0,1,1,25.0,3.0,0.0,2,1,1,134509.47,0
15695465,638.0,1,2,36.0,6.0,0.0,1,1,0,164247.51,0
15682860,769.0,2,1,38.0,6.0,0.0,2,0,0,104393.78,0
15646513,803.0,1,1,42.0,5.0,0.0,1,1,0,196466.83,1
15710671,786.0,1,1,34.0,3.0,137361.96,1,0,0,183682.09,0
15708003,587.0,2,1,41.0,8.0,85109.21,1,1,0,1557.82,0
15694530,672.0,1,1,28.0,4.0,167268.98,1,1,1,169469.3,0
15783349,481.0,2,1,39.0,1.0,111233.09,1,1,1,123995.15,0
15677087,662.0,1,2,39.0,5.0,138106.75,1,0,0,19596.73,0
15664907,527.0,1,1,47.0,1.0,0.0,1,1,0,21312.16,1
15642709,474.0,1,2,30.0,9.0,0.0,2,0,0,63158.22,0
15756824,613.0,3,2,50.0,5.0,101242.98,2,1,0,12493.61,0
15642710,686.0,1,1,26.0,7.0,0.0,2,1,0,1540.89,0
15744127,641.0,1,2,37.0,2.0,0.0,2,1,0,3939.87,0
15751158,571.0,1,2,42.0,4.0,108825.34,3,1,0,55558.51,1
15658364,807.0,3,2,40.0,1.0,134590.21,1,1,1,46253.65,0
15583692,591.0,3,2,35.0,2.0,90194.34,2,1,0,57064.57,0
15674551,535.0,3,1,40.0,7.0,111756.5,1,1,0,8128.32,1
15628999,732.0,1,1,79.0,10.0,61811.23,1,1,1,104222.8,0
15688409,742.0,1,2,28.0,2.0,191864.51,1,1,0,108457.99,1
15628886,677.0,2,1,56.0,5.0,123959.97,1,1,1,60590.72,1
15804864,670.0,1,2,27.0,5.0,79336.61,1,1,1,26170.08,0
15713853,732.0,3,1,42.0,9.0,108748.08,2,1,1,65323.11,0
15782736,573.0,3,2,47.0,4.0,152522.47,1,0,1,164038.07,1
15667093,673.0,1,1,37.0,2.0,0.0,1,1,1,13624.02,0
15694237,744.0,2,1,39.0,4.0,95161.75,1,1,0,19409.77,0
15795151,705.0,1,2,38.0,3.0,123894.43,1,1,0,21177.1,0
15626474,686.0,1,2,31.0,1.0,0.0,2,1,0,4802.25,0
15572547,670.0,1,2,45.0,9.0,104930.38,1,1,0,155921.81,1
15575024,503.0,1,1,29.0,3.0,0.0,2,1,1,143954.99,0
15716609,484.0,3,1,54.0,3.0,134388.11,1,0,0,49954.79,1
15692258,569.0,2,1,31.0,1.0,115406.97,1,0,0,145528.22,0
15748856,664.0,1,1,32.0,10.0,107209.73,1,1,1,112340.2,0
15574947,656.0,1,1,36.0,8.0,97786.08,2,0,1,21478.36,0
15715888,591.0,1,2,38.0,2.0,142289.28,1,0,1,119638.85,0
15753229,802.0,1,1,29.0,9.0,127414.55,1,1,1,134459.12,0
15669887,839.0,1,2,51.0,3.0,0.0,1,1,1,69101.23,1
15802207,769.0,3,1,43.0,4.0,110182.54,2,1,1,87537.32,0
15760063,595.0,2,1,23.0,7.0,0.0,2,1,1,168085.97,0
15643770,682.0,1,2,52.0,5.0,112670.48,1,1,0,21085.17,1
15589018,719.0,3,1,28.0,3.0,106070.29,2,1,1,183893.31,0
15666856,774.0,1,1,49.0,1.0,142767.39,1,1,1,8214.41,0
15597536,576.0,2,1,45.0,5.0,133618.01,1,0,0,135244.87,0
15681274,726.0,2,2,56.0,2.0,105473.74,1,1,1,46044.7,0
15636977,507.0,3,1,36.0,9.0,118214.32,3,1,0,119110.03,1
15708693,759.0,1,2,33.0,2.0,0.0,2,1,0,56583.88,0
15798424,833.0,3,1,59.0,1.0,130854.59,1,1,1,30722.52,1
15654156,722.0,3,2,32.0,5.0,106807.64,1,1,1,76998.69,0
15664150,528.0,3,2,29.0,9.0,170214.23,2,1,0,49284.0,0
15622532,708.0,1,2,47.0,0.0,126589.12,2,0,1,132730.07,1
15795186,562.0,1,1,38.0,5.0,0.0,1,1,0,115700.2,0
15809817,593.0,2,1,43.0,10.0,0.0,2,0,0,53478.02,0
15706232,595.0,1,1,52.0,9.0,0.0,1,1,1,106340.66,1
15680706,537.0,3,1,48.0,4.0,131834.8,1,1,0,166476.95,1
15617476,546.0,1,2,30.0,5.0,0.0,2,0,1,198543.09,0
15666711,586.0,1,2,46.0,0.0,0.0,3,0,1,131553.82,1
15786789,725.0,1,2,29.0,6.0,0.0,2,1,1,190776.83,0
15695034,757.0,1,2,44.0,4.0,123322.15,1,1,0,137136.29,0
15779743,633.0,1,2,44.0,7.0,0.0,2,1,0,29761.29,0
15605673,716.0,2,2,29.0,8.0,0.0,2,0,0,78616.92,0
15734762,602.0,1,2,56.0,3.0,115895.22,3,1,0,4176.17,1
15778290,799.0,1,1,70.0,8.0,70416.75,1,1,1,36483.52,0
15806901,584.0,1,2,39.0,2.0,112687.69,1,1,1,127749.61,0
15664668,534.0,1,2,42.0,9.0,144801.97,1,0,1,12483.39,1
15682021,471.0,3,1,23.0,6.0,104592.55,2,1,0,131736.23,0
15664083,666.0,3,2,37.0,2.0,158468.76,1,0,1,93266.01,0
15692291,563.0,2,2,42.0,6.0,99056.22,2,1,0,154347.95,1
15594815,807.0,1,1,35.0,3.0,174790.15,1,1,1,600.36,0
15715031,600.0,1,2,28.0,6.0,0.0,2,0,1,52193.23,0
15682356,655.0,1,2,37.0,7.0,111852.84,2,1,0,10511.13,0
